! File name: C_albicans_SC5314_version_A22-s08-m01-r36_chromosomal_feature.tab
! Organism: Candida albicans SC5314
! Genome version: A22-s08-m01-r36
! Date created: Sun Jul 19 04:00:05 2026
! Created by: The Candida Genome Database (http://www.candidagenome.org/)
! Contact Email: candida-curator AT lists DOT stanford DOT edu
! Funding: NIDCR at US NIH, grant number 1-R01-DE015873-01
!
C5_00540C_A	AGA1	orf19.8550|IPF26334.1|IPF10571.2|Contig4-2870_0012|orf6.8184|CA5392|CaO19.935|CaO19.8550|IPF10571|orf19.935|C5_00540C_B|C5_00540C|CAWG_04448	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	110891	109830	C	CAL0000180646		Protein with some similarity to agglutinin subunit; expression regulated upon white-opaque switch; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_00550C_A		orf19.8549|IPF6528.1|Contig4-2870_0002|orf6.8183|orf6.1317|CA5391|orf19.2224|CaO19.8549|CaO19.934|IPF18109|IPF18109.1|orf19.934|C5_00550C_B|C5_00550C|CAWG_04449	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	121855	121532	C	CAL0000174695		Predicted ORF from Assembly 19; removed from Assembly 20; subsequently reinstated in Assembly 21 and merged with orf19.2224, based on comparative genome analysis; flow model biofilm repressed	2014-06-24	2014-06-24				N	
C5_00560W_A	UBC13	orf19.8548|IPF6529.2|IPF26349.1|IPF29623.1|Contig4-2870_0001|orf6.8182|orf6.1318|CA0417|orf19.2225|CaO19.933|CaO19.8548|orf19.933|C5_00560W_B|C5_00560W|CAWG_04450	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	122290	122799	W	CAL0000190288		Predicted ubiquitin conjugating enzyme involved in DNA damage response; forms a complex with Mms2p	2014-06-24	2014-06-24				N	
C5_00570W_A	DNF2	orf19.8547|IPF18993.1|IPF26353.1|IPF6532.2|Contig4-2777_0010|orf6.8181|orf6.1319|CA5390|orf19.2226|DRS24|CaO19.932|CaO19.8547|orf19.932|C5_00570W_B|C5_00570W|CAWG_04451	ORF|Verified	Ca22chr5A_C_albicans_SC5314	125110	130260	W	CAL0000173967		Aminophospholipid translocase (flippase), involved in phospholipid and sphingolipid translocation; involved in yeast to hyphal transition; type 4 P-type ATPase, localized to plasma membrane and to buds and new hyphal extensions	2014-06-24	2014-06-24				N	
C5_00580W_A		orf19.8546|IPF26321.1|IPF6533.2|Contig4-2777_0005|Contig4-2777_0008|orf6.8180|CA5389|CaO19.8546|LPF6|CaO19.931|IFA13|orf19.931|C5_00580W_B|C5_00580W|CAWG_04452	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	130820	132904	W	CAL0000184349		Ortholog of <i>Candida albicans WO-1</i> : CAWG_04452	2014-06-24	2014-06-24				N	
C5_00590W_A	PET9	orf19.8545|IPF6536.2|IPF29622.1|Contig4-2777_0002|orf6.8179|CA5388|CaO19.930|CaO19.8545|orf19.930|C5_00590W_B|C5_00590W|CAWG_04453	ORF|Verified	Ca22chr5A_C_albicans_SC5314	134735	135640	W	CAL0000182397		Mitochondrial ADP/ATP carrier protein involved in ATP biosynthesis; possible lipid raft component; 3 predicted transmembrane helices; flucytosine induced; ketoconazole-induced; downregulated by Efg1p	2014-06-24	2014-06-24				N	
C5_00600C_A		orf19.8544|IPF26332.1|IPF8420.2|Contig4-2136_0001|orf6.2859|CA1381|CaO19.929|CaO19.8544|IPF8420|orf19.929|C5_00600C_B|C5_00600C|CAWG_04454	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	138895	137588	C	CAL0000200163		Protein of unknown function; rat catheter biofilm repressed	2014-06-24	2014-06-24				N	
C5_00610C_A		orf19.8543|IPF26323.1|IPF8421.2|Contig4-2136_0006|orf6.2860|CA1382|CaO19.928|CaO19.8543|IPF8421|orf19.928|C5_00610C_B|C5_00610C|CAWG_04455	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	141368	139506	C	CAL0000179109		Ortholog of <i>C. dubliniensis CD36</i> : Cd36_50610, <i>C. parapsilosis CDC317</i> : CPAR2_303690, <i>C. auris B8441</i> : B9J08_002049 and <i>Candida tenuis NRRL Y-1498</i> : CANTEDRAFT_93989	2014-06-24	2014-06-24				N	
C5_00620W_A		orf19.8542|IPF26343.1|IPF8422.2|Contig4-2136_0007|orf6.2861|CA1383|CaO19.8542|CaO19.927|IPF8422|orf19.927|C5_00620W_B|C5_00620W|CAWG_04456	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	141650	142261	W	CAL0000182468		Ortholog(s) have tRNA binding activity, role in DNA recombination, positive regulation of transcription by RNA polymerase II, telomere maintenance, telomere maintenance via recombination and EKC/KEOPS complex localization	2014-06-24	2014-06-24				N	
C5_00630C_A	EXO1	orf19.8541|IPF26317.1|IPF8423.2|Contig4-2692_0013|orf6.2862|CA1384|CaO19.8541|CaO19.926|IPF8423|orf19.926|C5_00630C_B|C5_00630C|CAWG_04457	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	144415	142316	C	CAL0000175291		Putative exodeoxyribonuclease; cell-cycle regulated periodic mRNA expression	2014-06-24	2014-06-24				N	
C5_00640C_A	SAM51	orf19.8540|IPF26328.1|IPF8424.1|Contig4-2692_0012|orf6.2863|CA1385|CaO19.8540|CaO19.925|IPF8424|orf19.925|C5_00640C_B|C5_00640C|CAWG_04458	ORF|Verified	Ca22chr5A_C_albicans_SC5314	146283	144757	C	CAL0000190799		Component of the SAM complex involved in mitochondrial protein import, involved in beta-barrel protein assembly; member of the Omp85 protein family	2014-06-24	2014-06-24				N	
C5_00650C_A	THR1	orf19.8539|IPF19445.1|IPF8426.1|Contig4-2692_0010|orf6.2865|orf6.99|CA1386|CaO19.923|orf19.923|C5_00650C_B|C5_00650C|CAWG_04459	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	147779	146706	C	CAL0000196189		Putative homoserine kinase; regulated by Tup1; amphotericin B repressed; regulated by Gcn2 and Gcn4; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C5_00660C_A	ERG11	orf19.8538|ERG16|CYP51|P45014DM|orf6.98|orf6.1245|L1A1|IPF19860.2|IPF8427.2|Contig4-2692_0009|orf6.2866|CA1387|CaO19.922|orf19.922|C5_00660C_B|C5_00660C|CAWG_04460	ORF|Verified	Ca22chr5A_C_albicans_SC5314	149701	148115	C	CAL0000176310		Lanosterol 14-alpha-demethylase; cytochrome P450 family; role in ergosterol biosynthesis; target of azole antifungals; may contribute to drug resistance; azole or flow model biofilm induced; drug treated biofilm induced; hypoxia regulated	2014-06-24	2014-06-24				N	
C5_00670C_A	HMS1	orf19.8536|IPF16514.3|Contig4-2692_0006|orf6.1243|orf6.2867|CA1388|CaO19.921|IPF16514|IPF16514.2|orf19.921|C5_00670C_B|C5_00670C|CAWG_04461	ORF|Verified	Ca22chr5A_C_albicans_SC5314	153228	151171	C	CAL0000183504		hLh domain Myc-type transcript factor; required for morphogenesis induced by elevated temperature or Hsp90 compromise; acts downstream of Pcl1; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_00680W_A	RMT2	orf19.8535|IPF19012.2|IPF16809.2|Contig4-2402_0003|orf6.1242|orf6.571|CA0119|RMT2.5eoc|orf19.920|C5_00680W_B|C5_00680W|CAWG_04462	ORF|Verified	Ca22chr5A_C_albicans_SC5314	156800	158155	W	CAL0000180017		Minor protein arginine methyltransferases (PRMT) involved in methylation of arginine residues	2014-06-24	2014-06-24				N	
C5_00690C_A	TFB3	orf19.8198|IPF18427.2|IPF11571.2|Contig4-2182_0001|orf6.372|orf6.4717|CA2711|CaO19.567|IPF18427.1|orf19.567|C5_00690C_B|C5_00690C|CAWG_04463	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	159323	158181	C	CAL0000198995		Putative C3HC4 zinc finger transcription factor; transcript positively regulated by Tbf1; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_00700C_A	SPE2	orf19.8199|IPF11572.1|IPF19320.2|Contig4-2182_0003|orf6.371|orf6.4718|CA2712|CaO19.568|orf19.568|C5_00700C_B|C5_00700C|CAWG_04464	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	160765	159620	C	CAL0000185891		Putative S-adenosylmethionine decarboxylase; Hap43-induced gene; possibly adherence-induced; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_00710W_A	IFF8	orf19.8201|Contig4-2860_0006|IPF26693.1|IPF11578.2|orf6.4720|CA2713|CaO19.8201|CaO19.570|orf19.570|C5_00710W_B|C5_00710W|CAWG_04465	ORF|Verified	Ca22chr5A_C_albicans_SC5314	164508	166652	W	CAL0000190849		Putative GPI-anchored adhesin-like protein; decreased transcription is observed in an azole-resistant strain that overexpresses MDR1	2014-06-24	2014-06-24				N	
C5_00720W_A		chi|chi-5a|C5_00720W_B|C5_00720W	long_terminal_repeat	Ca22chr5A_C_albicans_SC5314	167363	167556	W	CAL0000183471		Long terminal repeat (LTR) associated with the transposon Tca10; about 192 bp long, 11 copies per genome	2014-06-24	2014-06-24				N	
C5_00730W_A	HYR3	orf19.8206|IFF2|orf6.4725|IPF26737.1|IPF7360.1|Contig4-2857_0004|CA2714|CaO19.575|CaO19.8206|orf19.575|C5_00730W_B|C5_00730W|CAWG_04466	ORF|Verified	Ca22chr5A_C_albicans_SC5314	171023	174772	W	CAL0000179043		Putative GPI-anchored adhesin-like protein; similar to Hyr1p induced in high iron; clade-specific repeat variation	2014-06-24	2014-06-24				N	
C5_00740W_A	CTF8	orf19.8207|IPF26720.1|IPF7354.1|Contig4-2857_0006|orf6.4726|CA2715|CaO19.8207|CaO19.576|orf19.576|C5_00740W_B|C5_00740W|CAWG_04467	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	175545	176033	W	CAL0000178874		Putative kinetochore protein with a predicted role in sister chromatid cohesion; repressed during the mating process; flow model biofilm induced	2014-06-24	2014-06-24				N	
C5_00750C_A		orf19.8208|IPF26695.1|IPF7353.2|Contig4-2857_0007|orf6.4727|CA2716|CaO19.577|CaO19.8208|IPF7353|orf19.577|C5_00750C_B|C5_00750C|CAWG_04468	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	178124	176142	C	CAL0000174014		Predicted protein tyrosine phosphatase; rat catheter biofilm induced	2014-06-24	2014-06-24				N	
C5_00760W_A		orf19.8209|IPF7351.2|IPF29765.1|Contig4-2857_0008|orf6.467|orf6.4728|CA2717|MSB3|CaO19.578|orf19.578|C5_00760W_B|C5_00760W|CAWG_04469	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	180036	181850	W	CAL0000177296		Ortholog(s) have GTPase activator activity and role in endocytosis, exocytosis, formin-nucleated actin cable assembly, regulation of protein localization	2014-06-24	2014-06-24				N	
C5_00770C_A	FOL1	orf19.8210|IPF6397.3|IPF7349.2|Contig4-2857_0009|orf6.1108|orf6.466|orf6.4729|CA0088|CaO19.579|IPF7349|orf19.579|C5_00770C_B|C5_00770C|CAWG_04470	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	184267	181901	C	CAL0000194395		Putative dihydroneopterin aldolase (dihydro-6-hydroxymethylpterin pyrophosphokinase); fungal-specific (no human or murine homolog)	2014-06-24	2014-06-24				N	
C5_00780C_A		orf19.8211|IPF6396|IPF6396.2|IPF7348.3|Contig4-2778_0001|orf6.1109|orf6.465|CA0312|CaO19.580|CaO19.8211|orf19.580|C5_00780C_B|C5_00780C|CAWG_04471	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	185712	184660	C	CAL0000184552		Protein of unknown function; mutants are viable; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_00790C_A		orf19.8214|IPF19045.1|IPF6394.1|Contig4-2778_0002|orf6.1110|orf6.1112|orf6.5699|CA3436|CaO19.581|NRD1|orf19.581|C5_00790C_B|C5_00790C|CAWG_04472	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	188229	186133	C	CAL0000196731		Putative RNA-binding protein; transcript is upregulated in an RHE model of oral candidiasis	2014-06-24	2014-06-24				N	
C5_00800C_A		orf19.8215|IPF26707.1|IPF6391.1|Contig4-2778_0003|orf6.5697|CA3435|CaO19.583|IPF6391|orf19.583|C5_00800C_B|C5_00800C|CAWG_04473	ORF|Verified	Ca22chr5A_C_albicans_SC5314	190827	189505	C	CAL0000194280		Indoleamine 2,3-dioxygenase (IDO); rate-limiting enzyme of tryptophan catabolism via kynurenine; enzyme inhibition by 1-methyl-D,L-tryptophan increases hyphal growth; expressed in yeast and hyphae; rat catheter and Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_00810C_A		orf19.8216|IPF26714.1|IPF6390.1|Contig4-2778_0005|orf6.5696|CA3434|CaO19.8216|CCP2|CaO19.584|CCP1|orf19.584|C5_00810C_B|C5_00810C|CAWG_04474	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	191756	190881	C	CAL0000198101		Has domain(s) with predicted heme binding, peroxidase activity and role in cellular response to oxidative stress, response to oxidative stress	2014-06-24	2014-06-24				N	
C5_00820W_A		orf19.8217|IPF26717.1|IPF20133.1|Contig4-2778_0007|orf6.5695|CA3432|CaO19.585|MRPL17|CaO19.8217|orf19.585|C5_00820W_B|C5_00820W|CAWG_04475	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	194339	195190	W	CAL0000181825		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	2014-06-24	2014-06-24				N	
C5_00830C_A	ERV46	orf19.8218|IPF26709.1|IPF6383.2|Contig4-2633_0002|orf6.5694|CA3431|CaO19.8218|CaO19.586|FUN9|orf19.586|C5_00830C_B|C5_00830C|CAWG_04476	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	196608	195364	C	CAL0000190073		Putative ER-derived vesicle protein; COPII-coated vesicle complex subunit; transcript induced by filamentous growth; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C5_00840W_A		orf19.8219|orf19.9539|IPF25380.1|IPF18752.2|IPF26708.1|IPF6382.1|Contig4-2633_0004|orf6.5693|orf6.2477|CA3430|orf19.1983|CaO19.587|CaO19.8219|IPF6382|orf19.587|C5_00840W_B|C5_00840W|CAWG_04477	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	196711	197904	W	CAL0000197125		Ortholog(s) have transcription export complex localization	2014-06-24	2014-06-24				N	
C5_00850C_A		orf19.8220|orf19.9538|IPF25393.1|IPF8700.2|IPF6380.1|Contig4-2633_0005|orf6.2478|orf6.5692|CA3429|orf19.1982|CaO19.9538|CaO19.1982|CaO19.588|CaO19.8220|IPF6380|orf19.588|C5_00850C_B|C5_00850C|CAWG_04478	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	198300	197983	C	CAL0000186476		Ortholog(s) have role in aerobic respiration and mitochondrial intermembrane space localization	2014-06-24	2014-06-24				N	
C5_00860W_A	IMP2	orf19.9537|IPF25384.1|IPF8699.2|Contig4-2554_0006|orf6.2479|CA1135|CaO19.1981|CaO19.9537|orf19.1981|C5_00860W_B|C5_00860W|CAWG_04479	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	198637	199125	W	CAL0000193849		Predicted subunit of the mitochondrial inner membrane peptidase complex involved in protein targeting to mitochondria	2014-06-24	2014-06-24				N	
C5_00870C_A	GIT4	orf19.9536|IPF25367.1|IPF8698.2|Contig4-2554_0005|orf6.2480|CA1136|CaO19.9536|CaO19.1980|IFN2|orf19.1980|C5_00870C_B|C5_00870C|CAWG_04480	ORF|Verified	Ca22chr5A_C_albicans_SC5314	201137	199539	C	CAL0000176164		Glycerophosphocholine transporter; fungal-specific (no human or murine homolog); possibly an essential gene, disruptants not obtained by UAU1 method; Hap43p-repressed gene	2014-06-24	2014-06-24				N	
C5_00880C_A	GIT3	orf19.9535|IPF25363.1|IPF8694.2|IFN1|Contig4-2554_0002|orf6.2481|GIT1|CA1137|CaO19.1979|CaO19.9535|orf19.1979|C5_00880C_B|C5_00880C|CAWG_04481	ORF|Verified	Ca22chr5A_C_albicans_SC5314	204197	202590	C	CAL0000176352		Glycerophosphocholine permease; white cell specific transcript; fungal-specific; alkaline repressed; caspofungin, macrophage/pseudohyphal-repressed; flow model biofilm induced; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_00890C_A	GIT2	orf19.9534|IPF18978.2|IPF8692.2|orf6.2482|CA1138|CaO19.1978|IFN3|orf19.1978|C5_00890C_B|C5_00890C|CAWG_04482	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	207939	206335	C	CAL0000177809		Putative glycerophosphoinositol permease; fungal-specific; repressed by alpha pheromone in SpiderM medium; Hap43-repressed; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_00900C_A	URA4	orf19.9533|IPF25375.1|IPF8687.1|Contig4-2794_0005|orf6.1407|CA0466|CaO19.9533|CaO19.1977|orf19.1977|C5_00900C_B|C5_00900C|CAWG_04483	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	211276	210200	C	CAL0000193314		Dihydroorotase; protein present in exponential and stationary growth phase yeast cultures	2014-06-24	2014-06-24				N	
C5_00910C_A	TRX2	orf19.9532|IPF25391.1|IPF8686.2|Contig4-2794_0006|orf6.1408|CA0467|CaO19.1976|CaO19.9532|orf19.1976|C5_00910C_B|C5_00910C|CAWG_04484	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	211956	211600	C	CAL0000181139		Similar to thioredoxins; not expected to be enzymatically active because it lacks a canonical thioredoxin active site (Trp-Cys-Gly-Pro-Cys); TRX1 encodes all of the cytoplasmic/nuclear thioredoxin function in C. albicans; Hap43p-induced	2014-06-24	2014-06-24				N	
C5_00920W_A		orf19.9531|IPF8685.2|IPF29250.1|Contig4-2794_0008|orf6.1409|CA0468|DIB1|CaO19.1975|CaO19.9531|orf19.1975|C5_00920W_B|C5_00920W|CAWG_04485	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	212567	213013	W	CAL0000196950		Ortholog(s) have role in mRNA splicing, via spliceosome and U4/U6 x U5 tri-snRNP complex, U5 snRNP localization	2014-06-24	2014-06-24				N	
C5_00930C_A	TFS1	orf19.9530|IPF8684.2|IPF6281.2|Contig4-2794_0009|orf6.1410|orf6.1861|CA0748|CaO19.1974|IPF6281.1|orf19.1974|C5_00930C_B|C5_00930C|CAWG_04486	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	213870	213091	C	CAL0000201755		Putative carboxypeptidase y inhibitor; transcript regulated upon yeast-hypha switch; colony morphology-related gene regulation by Ssn6	2014-06-24	2014-06-24				N	
C5_00940C_A	HAP5	orf19.9529|IPF25373.1|IPF6283.2|Contig4-2794_0012|orf6.1862|CA0749|CaO19.9529|CaO19.1973|orf19.1973|C5_00940C_B|C5_00940C|CAWG_04487	ORF|Verified	Ca22chr5A_C_albicans_SC5314	215582	214536	C	CAL0000182721		Component of CCAAT-binding transcription factor; roles in filamentous growth, low-iron induction of FRP1; regulates genes involved in respiratory growth; functional homolog of S. cerevisiae Hap5p; Cap1p-dependent expression in low iron	2014-06-24	2014-06-24				N	
C5_00950C_A	SET5	orf19.9528|IPF25370.1|IPF6284.1|Contig4-2794_0013|orf6.1863|CA0750|CaO19.9528|CaO19.1972|IPF6284|orf19.1972|C5_00950C_B|C5_00950C|CAWG_04488	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	217277	215856	C	CAL0000174761		Putative lysine methyltransferase of the SMYD family; contains characteristic SET and MYND domains	2014-06-24	2014-06-24				N	
C5_00960W_A	tE(UUC)4	tE(UUC)4.2|tE(TTC)4|C5_00960W_B|C5_00960W	tRNA|Uncharacterized	Ca22chr5A_C_albicans_SC5314	217451	217544	W	CAL0000197585		tRNA-Glu, predicted by tRNAscan-SE; UUC anticodon	2014-06-24	2014-06-24				N	
C5_00970W_A	tE(UUC)3	tE(UUC)3.2|tE(TTC)3|C5_00970W_B|C5_00970W	tRNA|Uncharacterized	Ca22chr5A_C_albicans_SC5314	217558	217651	W	CAL0000186960		tRNA-Glu, predicted by tRNAscan-SE; UUC anticodon	2014-06-24	2014-06-24				N	
C5_00980W_A	TRY3	orf19.9527|IPF25369.1|IPF6286.2|Contig4-2794_0015|orf6.1864|CA0751|CaO19.1971|CaO19.9527|IPF6286|orf19.1971|C5_00980W_B|C5_00980W|CAWG_04489	ORF|Verified	Ca22chr5A_C_albicans_SC5314	218210	219694	W	CAL0000186243		RING-finger transcription factor; regulator of yeast form adherence; required for yeast cell adherence to silicone substrate; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_00990W_A	tQ(CUG)1	tQ(CUG)1.2|tQ(CTG)1|C5_00990W_B|C5_00990W	tRNA|Uncharacterized	Ca22chr5A_C_albicans_SC5314	220201	220272	W	CAL0000198060		tRNA-Gln, predicted by tRNAscan-SE; CUG anticodon	2014-06-24	2014-06-24				N	
C5_01000C_A		orf19.9526|IPF18882.2|IPF6289.1|Contig4-2813_0019|orf6.5034|CA2941|CaO19.1970|CVB1|CaO19.9526|orf19.1970|C5_01000C_B|C5_01000C|CAWG_04490	ORF|Verified	Ca22chr5A_C_albicans_SC5314	221181	220477	C	CAL0000181436		Putative vacuole biogenesis protein	2014-06-24	2014-06-24				N	
C5_01010W_A	CCW14	orf19.9525|IPF6292.2|IPF6291.1|Contig4-2813_0016|orf6.5035|CA2942|CaO19.9525|CaO19.1969|IPF6291|orf19.1969|C5_01010W_B|C5_01010W|CAWG_04491	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	221837	222652	W	CAL0000185411		Putative mannoprotein of cell wall with role in response to stress; increased mRNA abundance observed in cyr1 homozygous mutant (hyphal or yeast-form cells) and in ras1 homozygous mutant (yeast-form cells)	2014-06-24	2014-06-24				N	
C5_01020C_A		IPF25390.1|IPF6293.1|Contig4-2813_0014|CA2943|MAK31|orf19.1968.1|C5_01020C_B|C5_01020C|CAWG_04492	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	222935	222660	C	CAL0000183924		Predicted non-catalytic subunit of N-terminal acetyltransferase; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_01030W_A		snR32a|C5_01030W_B|C5_01030W	snoRNA|Uncharacterized	Ca22chr5A_C_albicans_SC5314	223245	223308	W	CAL0000189042		H/ACA box small nucleolar RNA (snoRNA)	2014-06-24	2014-06-24				N	
C5_01040W_A		orf19.9524|IPF25386.1|IPF6294.1|Contig4-2813_0012|orf6.5036|CA2944|CaO19.1968|CaO19.9524|IPF6294|orf19.1968|C5_01040W_B|C5_01040W|CAWG_04493	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	223535	223858	W	CAL0000176008		Ortholog of <i>C. dubliniensis CD36</i> : Cd36_51280, <i>C. parapsilosis CDC317</i> : CPAR2_501840, <i>Candida tenuis NRRL Y-1498</i> : cten_CGOB_00020 and <i>Debaryomyces hansenii CBS767</i> : DEHA2F24310g	2014-06-24	2014-06-24				N	
C5_01050C_A		orf19.9523|IPF25383.1|IPF6295.1|Contig4-2813_0011|orf6.5037|CA2945|CaO19.9523|IMG1|CaO19.1967|orf19.1967|C5_01050C_B|C5_01050C|CAWG_04494	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	224533	223927	C	CAL0000175674		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	2014-06-24	2014-06-24				N	
C5_01060C_A	BUD23	orf19.9522|IPF25379.1|IPF6296.2|Contig4-2813_0010|orf6.5038|CA2946|CaO19.9522|CaO19.1966|IPF6296|orf19.1966|C5_01060C_B|C5_01060C|CAWG_04495	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	225603	224788	C	CAL0000183972		Putative methyltransferase; Hap43-induced; repressed by prostaglandins	2014-06-24	2014-06-24				N	
C5_01070C_A		orf19.9520|IPF25368.1|IPF6298.2|IPF6298|Contig4-2813_0008|orf6.5040|CA2947|AQR1|CaO19.1964|CaO19.9520|orf19.1964|C5_01070C_B|C5_01070C|CAWG_04496	ORF|Verified	Ca22chr5A_C_albicans_SC5314	227454	225952	C	CAL0000200232		Protein of unknown function; repressed by fluphenazine treatment; induced by benomyl treatment and in an RHE model; regulated by Nrg1, Tup1	2014-06-24	2014-06-24				N	
C5_01080C_A	GDS1	orf19.9519|IPF25364.1|IPF6301.2|Contig4-2813_0004|orf6.5041|CA2948|CaO19.9519|CaO19.1963|orf19.1963|C5_01080C_B|C5_01080C|CAWG_04497	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	231060	229537	C	CAL0000180979		Putative mitochondrial protein; Hap43-repressed gene; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_01090C_A		orf19.9516|IPF14506.1|IPF11296.1|Contig4-2193_0003|orf6.2315|orf6.5044|CA2949|CaO19.1961|IPF14506|orf19.1961|C5_01090C_B|C5_01090C|CAWG_04498	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	236442	234850	C	CAL0000174699		Planktonic growth-induced gene	2014-06-24	2014-06-24				N	
C5_01100C_A	CLN3	orf19.9515|CLN2|IPF10874.1|IPF11287.3|Contig4-2487_0005|orf6.2316|orf6.5045|CA2950|CaO19.1960|orf19.1960|C5_01100C_B|C5_01100C|CAWG_04499	ORF|Verified	Ca22chr5A_C_albicans_SC5314	245597	244200	C	CAL0000185532		G1 cyclin; depletion abolishes budding and causes hyphal growth defects; farnesol regulated, functional in S. cerevisiae; other biofilm induced; Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_01110W_A		orf19.9514|IPF25377.1|IPF15485.2|Contig4-2473_0003|orf6.4080|CA2253|CaO19.9514|CaO19.1959|IPF15485|orf19.1959|C5_01110W_B|C5_01110W|CAWG_04500	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	253333	254304	W	CAL0000189600		Ortholog of <i>S. cerevisiae</i> : OTU2, <i>C. dubliniensis CD36</i> : Cd36_51210, <i>C. parapsilosis CDC317</i> : CPAR2_303850, <i>C. auris B8441</i> : B9J08_000423 and <i>Candida tenuis NRRL Y-1498</i> : CANTEDRAFT_114159	2014-06-24	2014-06-24				N	
C5_01120W_A		orf19.9513|IPF25382.1|IPF15487.2|Contig4-2473_0001|orf6.4081|CA2254|CaO19.1958|CaO19.9513|IPF15487|orf19.1958|C5_01120W_B|C5_01120W	ORF|Dubious	Ca22chr5A_C_albicans_SC5314	254730	255237	W	CAL0000180011		Dubious open reading frame	2014-06-24	2014-06-24				N	
C5_01130W_A	CYC3	orf19.9512|orf6.4082|IPF14754.1|IPF13303.1|Contig4-2143_0003|orf6.343|CA2255|CaO19.1957|orf19.1957|C5_01130W_B|C5_01130W|CAWG_04502	ORF|Verified	Ca22chr5A_C_albicans_SC5314	261873	262667	W	CAL0000175773		Mitochondrial cytochrome c heme lyase; antigenic cell-wall protein; filament induced; induced on polystyrene adherence, interaction with macrophage; N-glycosylation, 2 heme-binding motifs; rat catheter, Spider biofilm induced	2014-06-24	2014-06-24				N	
C5_01140C_A	PPR4	orf19.9511|IPF19331.2|IPF14757.2|Contig4-2143_0002|orf6.342|orf6.4083|CA2256|CaO19.1956|IPF14757|orf19.1956|C5_01140C_B|C5_01140C|CAWG_04503	ORF|Verified	Ca22chr5A_C_albicans_SC5314	265052	262791	C	CAL0000194004		Pentatricopeptide repeat protein; likely binds RNA; involved in translation-related assembly of mitochondrially encoded respiratory complex I subunits; localizes to the mitochondrion	2014-06-24	2014-06-24				N	
C5_01150C_A		snR189c|C5_01150C_B|C5_01150C	snoRNA|Uncharacterized	Ca22chr5A_C_albicans_SC5314	265415	265331	C	CAL0000188936		H/ACA box small nucleolar RNA (snoRNA)	2014-06-24	2014-06-24				N	
